entrez_gene_id	hgnc_id	hgnc_symbol	hgnc_name	group	family	subfamily	krsa_id	uka_id	ptmsea_id	kea3_id	full_name	previous_symbol	synonym_1	synonym_2	synonym_3	synonym_4	synonym_5	synonym_6	synonym_7	synonym_8	synonym_9	synonym_10	synonym_11	synonym_12	synonym_13	other_designation_1	other_designation_2	other_designation_3	other_designation_4	other_designation_5	other_designation_6	other_designation_7	other_designation_8	other_designation_9	other_designation_10
57551	HGNC:29259	TAOK1	TAO kinase 1	STE	STE20	TAO	TAO	TAO1	N/A	TAOK1	TAO kinase 1	TAO1	FLJ14314	KIAA1361	MAP3K16	MARKK	PSK2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	STE20-like kinase	microtubule affinity regulating kinase kinase	serine/threonine kinase TAO1	serine/threonine protein kinase TAO1 homolog	N/A	N/A	N/A	N/A	N/A	N/A
9344	HGNC:16835	TAOK2	TAO kinase 2	STE	STE20	TAO	TAO	TAO2	N/A	Not found	TAO kinase 2	TAO2	KIAA0881	MAP3K17	PSK	PSK1	TAO1	TAO2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	prostate derived STE20-like kinase PSK	thousand and one amino acid protein kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
51347	HGNC:18133	TAOK3	TAO kinase 3	STE	STE20	TAO	TAO	TAO3	N/A	Not found	TAO kinase 3	TAO3	DKFZp666H245	DPK	FLJ31808	JIK	MAP3K18	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	STE20-like kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
23043	HGNC:30765	TNIK	TRAF2 and NCK interacting kinase	STE	STE20	MSN	MSN	TNIK/ZC2	N/A	TNIK	TRAF2 and NCK interacting kinase	TNIK	AD 2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
5604	HGNC:6840	MAP2K1	mitogen-activated protein kinase kinase 1	STE	STE7	MEK1	STE7	MEK1/MAP2K1	MEK1/MAP2K1	MAP2K1	mitogen-activated protein kinase kinase 1	MAP2K1	MAPKK1	MEK1	MKK1	PRKMK1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"protein kinase, mitogen-activated, kinase 1 (MAP kinase kinase 1)"	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
5605	HGNC:6842	MAP2K2	mitogen-activated protein kinase kinase 2	STE	STE7	MEK1	STE7	MEK2/MAP2K2	N/A	MAP2K2	mitogen-activated protein kinase kinase 2	MAP2K2	MAPKK2	MEK2	MKK2	PRKMK2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	CFC syndrome	ERK activator kinase 2	MAP kinase kinase 2	MAPK/ERK kinase 2	cardiofaciocutaneous syndrome	dual specificity mitogen-activated protein kinase kinase 2	"mitogen-activated protein kinase kinase 2, p45"	N/A	N/A	N/A
5606	HGNC:6843	MAP2K3	mitogen-activated protein kinase kinase 3	STE	STE7	MEK3	STE7	MKK3/MAP2K3	N/A	MAP2K3	mitogen-activated protein kinase kinase 3	MAP2K3	MAPKK3	MEK3	MKK3	PRKMK3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	MAP kinase kinase 3	MAPK/ERK kinase 3	dual specificity mitogen activated protein kinase kinase 3	N/A	N/A	N/A	N/A	N/A	N/A	N/A
6416	HGNC:6844	MAP2K4	mitogen-activated protein kinase kinase 4	STE	STE7	MEK4	STE7	SEK1/MAP2K4	MKK4/MAP2K4	MAP2K4	mitogen-activated protein kinase kinase 4	MAP2K4	JNKK	JNKK1	MAPKK4	MEK4	MKK4	PRKMK4	SEK1	SERK1	N/A	N/A	N/A	N/A	N/A	JNK activating kinase 1	JNK-activated kinase 1	MAP kinase kinase 4	MAPK/ERK kinase 4	SAPK/ERK kinase 1	c-Jun N-terminal kinase kinase 1	dual specificity mitogen-activated protein kinase kinase 4	N/A	N/A	N/A
5607	HGNC:6845	MAP2K5	mitogen-activated protein kinase kinase 5	STE	STE7	MEK5	STE7	MAP2K5	N/A	Not found	mitogen-activated protein kinase kinase 5	MAP2K5	HsT17454	MAPKK5	MEK5	PRKMK5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	MAP kinase kinase MEK5b	MAPK/ERK kinase 5	dual specificity mitogen-activated protein kinase kinase 5	N/A	N/A	N/A	N/A	N/A	N/A	N/A
5608	HGNC:6846	MAP2K6	mitogen-activated protein kinase kinase 6	STE	STE7	MEK3	STE7	MKK6/MAP2K6	MKK6/MAP2K6	MAP2K6	mitogen-activated protein kinase kinase 6	MAP2K6	MAPKK6	MEK6	MKK6	PRKMK6	SAPKK3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"protein kinase, mitogen-activated, kinase 6 (MAP kinase kinase 6)"	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
5609	HGNC:6847	MAP2K7	mitogen-activated protein kinase kinase 7	STE	STE7	MEK7	STE7	MAP2K7	MKK7/MAP2K7	MAP2K7	mitogen-activated protein kinase kinase 7	MAP2K7	Jnkk2	MAPKK7	MKK7	PRKMK7	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	JNK kinase 2	JNK-activating kinase 2	MAP kinase kinase 7	c-Jun N-terminal kinase kinase 2	dual specificity mitogen-activated protein kinase kinase 7	N/A	N/A	N/A	N/A	N/A
90	HGNC:171	ACVR1	activin A receptor type 1	TKL	STKR	Type1	STKR	N/A	N/A	ACVR1	"activin A receptor, type I"	ALK2	ACTRI	ACVRLK2	ALK2	FOP	SKR1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"activin A receptor, type II-like kinase 2"	activin A type I receptor	hydroxyalkyl-protein kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A
91	HGNC:172	ACVR1B	activin A receptor type 1B	TKL	STKR	Type1	STKR	ALK4	N/A	ACVR1B	"activin A receptor, type IB"	ALK4	ACTRIB	ACVRLK4	ALK4	SKR2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"activin A receptor, type II-like kinase 4"	activin A type IB receptor	activin receptor-like kinase 4	serine(threonine) protein kinase receptor R2	N/A	N/A	N/A	N/A	N/A	N/A
130399	HGNC:18123	ACVR1C	activin A receptor type 1C	TKL	STKR	Type1	STKR	N/A	N/A	Not found	"activin A receptor, type IC"	ALK7	ACVRLK7	ALK7	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	activin receptor-like kinase 7	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
92	HGNC:173	ACVR2A	activin A receptor type 2A	TKL	STKR	Type2	STKR	N/A	N/A	Not found	"activin A receptor, type IIA"	ACTR2	ACTRII	ACVR2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
93	HGNC:174	ACVR2B	activin A receptor type 2B	TKL	STKR	Type2	STKR	N/A	N/A	ACVR2B	"activin A receptor, type IIB"	ACTR2B	ActR-IIB	MGC116908	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	activin A type IIB receptor	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
94	HGNC:175	ACVRL1	activin A receptor like type 1	TKL	STKR	Type1	STKR	N/A	N/A	Not found	activin A receptor type II-like 1	ALK1	ACVRLK1	ALK-1	ALK1	HHT	HHT2	ORW2	SKR3	TSR-I	N/A	N/A	N/A	N/A	N/A	TGF-B superfamily receptor type I	"activin A receptor, type II-like kinase 1"	serine/threonine-protein kinase receptor R3	N/A	N/A	N/A	N/A	N/A	N/A	N/A
269	HGNC:465	AMHR2	anti-Mullerian hormone receptor type 2	TKL	STKR	Type2	STKR	MISR2	N/A	Not found	"anti-Mullerian hormone receptor, type II"	MISR2	AMHR	MISRII	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Mullerian inhibiting substance type II receptor	anti-Mullerian hormone receptor type II	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
657	HGNC:1076	BMPR1A	bone morphogenetic protein receptor type 1A	TKL	STKR	Type1	STKR	N/A	N/A	BMPR1A	"bone morphogenetic protein receptor, type IA"	BMPR1A	ACVRLK3	ALK3	CD292	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"activin A receptor, type II-like kinase 3"	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
658	HGNC:1077	BMPR1B	bone morphogenetic protein receptor type 1B	TKL	STKR	Type1	STKR	BMPR1B	BMPR1B	BMPR1B	"bone morphogenetic protein receptor, type IB"	BMPR1B	ALK-6	ALK6	CDw293	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine/threonine receptor kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
659	HGNC:1078	BMPR2	bone morphogenetic protein receptor type 2	TKL	STKR	Type2	STKR	N/A	N/A	BMPR2	"bone morphogenetic protein receptor, type II (serine/threonine kinase)"	BMPR2	BMPR-II	BMPR3	BMR2	BRK-3	T-ALK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	bone morphogenetic protein receptor type II	serine/threonine kinase	type II activin receptor-like kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A
7046	HGNC:11772	TGFBR1	transforming growth factor beta receptor 1	TKL	STKR	Type1	STKR	N/A	TGFBR1	TGFBR1	"transforming growth factor, beta receptor I (activin A receptor type II-like kinase, 53kDa)"	TGFbR1	AAT5	ACVRLK4	ALK-5	ALK5	SKR4	TGFR-1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"activin A receptor type II-like kinase, 53kD"	activin receptor-like kinase 5	serine/threonine-protein kinase receptor R4	"transforming growth factor, beta receptor I"	"transforming growth factor, beta receptor I (activin A receptor type II-like kinase, 53kD)"	N/A	N/A	N/A	N/A	N/A
7048	HGNC:11773	TGFBR2	transforming growth factor beta receptor 2	TKL	STKR	Type2	STKR	TGF[beta]R2	TGFBR2	TGFBR2	"transforming growth factor, beta receptor II (70/80kDa)"	TGFbR2	AAT3	FAA3	HNPCC6	MFS2	RIIC	TAAD2	TGFR-2	TGFbeta-RII	N/A	N/A	N/A	N/A	N/A	TGF-beta receptor type IIB	TGF-beta type II receptor	transforming growth factor beta receptor type IIC	"transforming growth factor, beta receptor II"	"transforming growth factor, beta receptor II (70-80kD)"	N/A	N/A	N/A	N/A	N/A
6850	HGNC:11491	SYK	spleen associated tyrosine kinase	TK	Syk	N/A	SYK	Syk	Syk/SYK	SYK	spleen tyrosine kinase	SYK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
7535	HGNC:12858	ZAP70	zeta chain of T cell receptor associated protein kinase 70	TK	Syk	N/A	SYK	ZAP70	ZAP70	ZAP70	zeta-chain (TCR) associated protein kinase 70kDa	ZAP70	SRK	STD	TZK	ZAP-70	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	syk-related tyrosine kinase	zeta-chain (TCR) associated protein kinase (70 kD)	zeta-chain associated protein kinase 70kDa	"zeta-chain associated protein kinase, 70kD"	N/A	N/A	N/A	N/A	N/A	N/A
6872	HGNC:11535	TAF1	TATA-box binding protein associated factor 1	Atypical	TAF1	N/A	N/A	N/A	N/A	N/A	"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa"	TAF1	BA2R	CCG1	CCGS	NSCL2	OF	P250	TAF2A	TAFII250	N/A	N/A	N/A	N/A	N/A	DYT3 protein	"TATA box binding protein (TBP)-associated factor, RNA polymerase II, A, 250kD"	TBP-associated factor 1	"cell cycle, G1 phase defect"	"complementation of cell cycle block, G1-to-S"	transcription factor TFIID p250 polypeptide	N/A	N/A	N/A	N/A
138474	HGNC:18056	TAF1L	TATA-box binding protein associated factor 1 like	Atypical	TAF1	N/A	N/A	N/A	N/A	N/A	"TAF1-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 210kDa"	TAF1L	MGC134910	TAF2A2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"TAF1-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 210 kD"	TBP-associated factor RNA polymerase 1-like	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
93627	HGNC:28261	TBCK	TBC1 domain containing kinase	Other	TBCK	N/A	N/A	TBCK	N/A	Not found	N/A	TBCK	HSPC302	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	hypothetical protein LOC93627	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
660	HGNC:1079	BMX	BMX non-receptor tyrosine kinase	TK	Tec	N/A	TEC	Etk/BMX	Etk/BMX	BMX	BMX non-receptor tyrosine kinase	BMX	ETK	PSCTK2	PSCTK3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
695	HGNC:1133	BTK	Bruton tyrosine kinase	TK	Tec	N/A	TEC	BTK	N/A	BTK	Bruton agammaglobulinemia tyrosine kinase	BTK	AGMX1	AT	ATK	BPK	IMD1	MGC126261	MGC126262	PSCTK1	XLA	N/A	N/A	N/A	N/A	Bruton's tyrosine kinase	OTTHUMP00000063593	dominant-negative kinase-deficient Brutons tyrosine kinase isoform 5	tyrosine-protein kinase BTK isoform 51	N/A	N/A	N/A	N/A	N/A	N/A
3702	HGNC:6171	ITK	IL2 inducible T cell kinase	TK	Tec	N/A	TEC	ITK	ITK	ITK	IL2-inducible T-cell kinase	ITK	EMT	LYK	MGC126257	MGC126258	PSCTK2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	homolog of mouse T-cell itk/tsk	tyrosine-protein kinase ITK/TSK	tyrosine-protein kinase LYK	N/A	N/A	N/A	N/A	N/A	N/A	N/A
7006	HGNC:11719	TEC	tec protein tyrosine kinase	TK	Tec	N/A	TEC	TEC	TEC	TEC	tec protein tyrosine kinase	TEC	MGC126760	MGC126762	PSCTK4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
7294	HGNC:12434	TXK	TXK tyrosine kinase	TK	Tec	N/A	TEC	TXK	N/A	TXK	TXK tyrosine kinase	TXK	BTKL	MGC22473	PSCTK5	PTK4	RLK	TKL	N/A	N/A	N/A	N/A	N/A	N/A	N/A	PTK4 protein tyrosine kinase	PTK4 protein tyrosine kinase 4	tyrosine kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A
7010	HGNC:11724	TEK	TEK receptor tyrosine kinase	TK	Tie	N/A	TIE	TIE2	N/A	TEK	"TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)"	TIE2	CD202B	TIE-2	TIE2	VMCM	VMCM1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"TEK tyrosine kinase, endothelial"	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
7075	HGNC:11809	TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1	TK	Tie	N/A	N/A	TIE1	N/A	Not found	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	TIE1	JTK14	TIE	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Tyrosine kinase with immunoglobulin and epidermal growth factor	receptor tyrosine kinase	tyrosine kinase with immunoglobulin and epidermal growth factor homology domains	tyrosine kinase with immunoglobulin and epidermal growth factor homology domains 1	N/A	N/A	N/A	N/A	N/A	N/A
8805	HGNC:11812	TRIM24	tripartite motif containing 24	Atypical	TIF1	N/A	N/A	N/A	N/A	N/A	tripartite motif-containing 24	TIF1a	PTC6	RNF82	TF1A	TIF1	TIF1A	TIF1ALPHA	hTIF1	N/A	N/A	N/A	N/A	N/A	N/A	transcriptional intermediary factor 1	transcriptional intermediary factor 1 alpha	tripartite motif protein 24	N/A	N/A	N/A	N/A	N/A	N/A	N/A
10155	HGNC:16384	TRIM28	tripartite motif containing 28	Atypical	TIF1	N/A	N/A	N/A	N/A	N/A	tripartite motif-containing 28	TIF1b	FLJ29029	KAP1	RNF96	TF1B	TIF1B	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	KRAB-associated protein 1	nuclear corepressor KAP-1	transcriptional intermediary factor 1-beta	tripartite motif-containing 28 protein	N/A	N/A	N/A	N/A	N/A	N/A
51592	HGNC:16290	TRIM33	tripartite motif containing 33	Atypical	TIF1	N/A	N/A	N/A	N/A	N/A	tripartite motif-containing 33	TIF1g	FLJ32925	PTC7	RFG7	TF1G	TIF1G	TIF1GAMMA	TIFGAMMA	N/A	N/A	N/A	N/A	N/A	N/A	ret-fused gene 7	transcriptional intermediary factor 1 gamma	tripartite motif-containing 33 protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A
55359	HGNC:18889	STYK1	serine/threonine/tyrosine kinase 1	TK	TK-Unique	N/A	STYK1	SuRTK106	N/A	STYK1	serine/threonine/tyrosine kinase 1	SuRTK106	DKFZp761P1010	NOK	SuRTK106	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein kinase STYK1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
197259	HGNC:26617	MLKL	mixed lineage kinase domain like pseudokinase	TKL	TKL-Unique	N/A	N/A	MLKL	N/A	Not found	mixed lineage kinase domain-like	MLKL	FLJ34389	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
9874	HGNC:11841	TLK1	tousled like kinase 1	Other	TLK	N/A	TLK	N/A	TLK1	TLK1	tousled-like kinase 1	TLK1	KIAA0137	PKU-BETA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine threonine protein kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
11011	HGNC:11842	TLK2	tousled like kinase 2	Other	TLK	N/A	TLK	N/A	N/A	Not found	tousled-like kinase 2	TLK2	MGC44450	PKU-ALPHA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine/threonine kinase	tousled-like kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
55872	HGNC:18282	PBK	PDZ binding kinase	Other	TOPK	N/A	N/A	N/A	PBK	PBK	PDZ binding kinase	PBK	FLJ14385	Nori-3	SPK	TOPK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	MAPKK-like protein kinase	PDZ-binding kinase	T-LAK cell-originated protein kinase	serine/threonine protein kinase	spermatogenesis-related protein kinase	N/A	N/A	N/A	N/A	N/A
10221	HGNC:16891	TRIB1	tribbles pseudokinase 1	CAMK	Trbl	N/A	N/A	N/A	N/A	Not found	tribbles homolog 1 (Drosophila)	Trb1	C8FW	GIG2	SKIP1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	G-protein-coupled receptor induced protein	phosphoprotein regulated by mitogenic pathways	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
28951	HGNC:30809	TRIB2	tribbles pseudokinase 2	CAMK	Trbl	N/A	N/A	N/A	N/A	Not found	tribbles homolog 2 (Drosophila)	Trb2	GS3955	TRB2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	tribbles homolog 2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
57761	HGNC:16228	TRIB3	tribbles pseudokinase 3	CAMK	Trbl	N/A	N/A	N/A	N/A	TRIB3	tribbles homolog 3 (Drosophila)	Trb3	C20orf97	NIPK	SINK	SKIP3	TRB3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	neuronal cell death inducible putative kinase	p65-interacting inhibitor of NF-kappaB	tribbles 3	N/A	N/A	N/A	N/A	N/A	N/A	N/A
8997	HGNC:4814	KALRN	kalirin RhoGEF kinase	CAMK	Trio	N/A	N/A	Trad	N/A	Not found	"kalirin, RhoGEF kinase"	Trad	DUET	FLJ16443	HAPIP	TRAD	duo	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	huntingtin-associated protein interacting protein (duo)	serine/threonine kinase with Dbl- and pleckstrin homology domains	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
84033	HGNC:15719	OBSCN	"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"	CAMK	Trio	N/A	N/A	N/A	N/A	Not found	"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"	Obscn	DKFZp666E245	FLJ14124	KIAA1556	MGC120409	MGC120410	MGC120411	MGC120412	MGC138590	UNC89	N/A	N/A	N/A	N/A	"obscurin, myosin light chain kinase"	obscurin-MLCK	obscurin-RhoGEF	N/A	N/A	N/A	N/A	N/A	N/A	N/A
7204	HGNC:12303	TRIO	trio Rho guanine nucleotide exchange factor	CAMK	Trio	N/A	N/A	Trio	N/A	Not found	triple functional domain (PTPRF interacting)	Trio	tgat	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
729871	HGNC:16901	SPEG	striated muscle enriched protein kinase	CAMK	Trio	N/A	N/A	N/A	N/A	N/A	N/A	APEG1	MGC12676	KIAA1297	SPEGalpha	SPEGbeta	BPEG	MYLK6	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
4914	HGNC:8031	NTRK1	neurotrophic receptor tyrosine kinase 1	TK	Trk	N/A	TRK	TRKA	TrkA/NTRK1	NTRK1	"neurotrophic tyrosine kinase, receptor, type 1"	TRKA	DKFZp781I14186	MTC	TRK	TRK1	TRKA	p140-TrkA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Oncogene TRK	high affinity nerve growth factor receptor	tyrosine kinase receptor	tyrosine kinase receptor A	N/A	N/A	N/A	N/A	N/A	N/A
4915	HGNC:8032	NTRK2	neurotrophic receptor tyrosine kinase 2	TK	Trk	N/A	TRK	TRKB	TrkB/NTRK2	NTRK2	"neurotrophic tyrosine kinase, receptor, type 2"	TRKB	GP145-TrkB	TRKB	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	BDNF/NT-3 growth factors receptor	tyrosine kinase receptor B	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
4916	HGNC:8033	NTRK3	neurotrophic receptor tyrosine kinase 3	TK	Trk	N/A	TRK	TRKC	N/A	NTRK3	"neurotrophic tyrosine kinase, receptor, type 3"	TRKC	TRKC	gp145(trkC)	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ETS related protein-neurotrophic receptor tyrosine kinase fusion protein	ETV6-NTRK3 fusion	NT-3 growth factor receptor	neurotrophin 3 receptor	tyrosine kinase receptor C	N/A	N/A	N/A	N/A	N/A
83942	HGNC:14968	TSSK1B	testis specific serine kinase 1B	CAMK	TSSK	N/A	N/A	N/A	N/A	Not found	testis-specific serine kinase 1B	TSSK1	FKSG81	SPOGA4	STK22D	TSSK1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine/threonine kinase 22D (spermiogenesis associated)	serine/threonine kinase FKSG81	spermiogenesis associated 4	testis-specific serine kinase 1	N/A	N/A	N/A	N/A	N/A	N/A
23617	HGNC:11401	TSSK2	testis specific serine kinase 2	CAMK	TSSK	N/A	N/A	TSSK2	N/A	Not found	testis-specific serine kinase 2	TSSK2	DGS-G	FLJ38613	SPOGA2	STK22B	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine/threonine kinase 22B (spermiogenesis associated)	spermiogenesis associated 2	spermiogenesis associated serine/threonine kinase 22B	testis specific serine threonine kinase 2	N/A	N/A	N/A	N/A	N/A	N/A
81629	HGNC:15473	TSSK3	testis specific serine kinase 3	CAMK	TSSK	N/A	N/A	TSSK3	N/A	Not found	testis-specific serine kinase 3	TSSK3	SPOGA3	STK22C	STK22D	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine/threonine kinase 22C	serine/threonine kinase 22C (spermiogenesis associated)	spermiogenesis associated 3	testis-specific serine/threonine kinase 22C	N/A	N/A	N/A	N/A	N/A	N/A
283629	HGNC:19825	TSSK4	testis specific serine kinase 4	CAMK	TSSK	N/A	N/A	TSSK4	N/A	Not found	testis-specific serine kinase 4	TSSK4	C14orf20	MGC133264	STK22E	TSSK5	c14_5117	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	serine/threonine kinase 22E	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
83983	HGNC:30410	TSSK6	testis specific serine kinase 6	CAMK	TSSK	N/A	N/A	SSTK	N/A	Not found	testis-specific serine kinase 6	SSTK	FLJ24002	SSTK	TSSK4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	FKSG82	serine/threonine protein kinase SSTK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
84630	HGNC:19140	TTBK1	tau tubulin kinase 1	CK1	TTBK	N/A	CK1	TTBK1	TTBK1	Not found	tau tubulin kinase 1	TTBK1	BDTK	KIAA1855	RP3-330M21.4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	brain-derived tau kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
146057	HGNC:19141	TTBK2	tau tubulin kinase 2	CK1	TTBK	N/A	CK1	TTBK2	TTBK2	Not found	tau tubulin kinase 2	TTBK2	KIAA0847	TTBK	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	tau-tubulin kinase	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
7272	HGNC:12401	TTK	TTK protein kinase	Other	TTK	N/A	TTK	TTK	TTK	TTK	TTK protein kinase	TTK	ESK	FLJ38280	MPS1L1	PYT	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	phosphotyrosine picked threonine kinase (PYT)	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
27148	HGNC:17209	STK36	serine/threonine kinase 36	Other	ULK	Fused	ULK	N/A	N/A	STK36	"serine/threonine kinase 36, fused homolog (Drosophila)"	Fused	DKFZp434N0223	FU	KIAA1278	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	"serine/threonine kinase 36 (fused homolog, Drosophila)"	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
8408	HGNC:12558	ULK1	unc-51 like autophagy activating kinase 1	Other	ULK	ULK	ULK	ULK1	ULK1	ULK1	unc-51-like kinase 1 (C. elegans)	ULK1	ATG1	FLJ38455	UNC51	Unc51.1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	unc-51 (C. elegans)-like kinase 1	unc-51-like kinase 1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
